,Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Battery Life
1909,63rd Street Beach,19.0,1.88,1.784,0.27899999999999997,3.0,11.4
8630,Osterman Beach,21.4,2.15,1.4269999999999998,0.127,3.0,11.0
1071,Rainbow Beach,17.1,1.49,1.4480000000000002,0.128,4.0,11.7
11158,Osterman Beach,22.5,0.79,1.36,0.151,3.0,10.0
9589,Calumet Beach,22.7,1.33,1.443,0.175,3.0,10.8
732,Ohio Street Beach,16.1,5.58,1.6269999999999998,0.242,3.0,11.7
10917,Calumet Beach,22.9,0.54,1.4609999999999999,0.059000000000000004,4.0,10.2
9711,Calumet Beach,24.2,1.02,1.4140000000000001,0.126,3.0,10.7
11491,Ohio Street Beach,24.1,10.4,1.7730000000000001,0.159,3.0,8.7
724,Calumet Beach,18.1,1.7,1.515,0.152,3.0,11.2
6451,63rd Street Beach,21.7,0.45,1.84,0.17,4.0,11.4
2277,Rainbow Beach,18.7,0.54,1.5630000000000002,0.152,2.0,11.2
4717,63rd Street Beach,21.1,0.23,1.778,0.263,3.0,12.0
4665,Osterman Beach,17.7,0.57,1.3559999999999999,0.142,3.0,12.8
4511,63rd Street Beach,15.8,0.31,1.693,0.166,4.0,12.4
4635,Osterman Beach,18.6,0.47,1.335,0.18600000000000003,3.0,12.9
10769,Osterman Beach,22.8,0.7,1.402,0.142,3.0,10.3
6747,Osterman Beach,14.8,0.83,1.33,0.139,3.0,11.5
5615,Montrose Beach,15.5,3.02,1.696,0.327,4.0,12.0
8438,Montrose Beach,19.7,2.21,1.7380000000000002,0.11900000000000001,5.0,11.3
4590,Rainbow Beach,20.3,0.62,1.535,0.204,3.0,12.1
1620,63rd Street Beach,18.5,0.76,1.655,0.135,3.0,11.6
663,Ohio Street Beach,17.9,5.14,1.6640000000000001,0.272,4.0,11.7
2477,Calumet Beach,19.9,0.89,1.474,0.086,2.0,10.7
6787,Calumet Beach,17.9,1.67,1.393,0.09300000000000001,2.0,11.5
6912,Ohio Street Beach,16.9,4.4,1.889,0.33299999999999996,5.0,11.2
3722,Ohio Street Beach,16.7,1.17,1.7009999999999998,0.19,5.0,10.6
2018,Calumet Beach,18.9,1.14,1.475,0.094,2.0,10.8
8116,Ohio Street Beach,21.3,4.05,1.733,0.212,3.0,10.9
2199,Osterman Beach,16.7,1.03,1.2590000000000001,0.138,7.0,11.5
4433,Rainbow Beach,15.4,0.73,1.469,0.215,3.0,12.4
79,Calumet Beach,16.3,1.72,1.564,0.17600000000000002,4.0,11.7
182,Montrose Beach,15.1,0.54,1.385,0.154,3.0,11.7
1077,Rainbow Beach,17.0,1.4,1.4480000000000002,0.146,4.0,11.7
6206,Rainbow Beach,20.4,0.52,1.645,0.157,3.0,11.3
11418,Montrose Beach,21.0,0.33,1.631,0.08900000000000001,6.0,9.7
4497,Rainbow Beach,16.3,0.71,1.4780000000000002,0.184,3.0,12.2
1381,Rainbow Beach,16.8,0.87,1.476,0.11900000000000001,5.0,11.5
5534,63rd Street Beach,17.9,0.35,1.8130000000000002,0.303,4.0,11.6
9695,Calumet Beach,23.1,0.73,1.472,0.146,3.0,10.8
10359,Ohio Street Beach,22.2,10.44,1.7619999999999998,0.078,6.0,10.3
4965,Rainbow Beach,17.5,1.06,1.561,0.079,8.0,11.7
376,Calumet Beach,17.9,2.82,1.413,0.162,3.0,11.4
1719,Calumet Beach,19.3,0.92,1.146,0.182,2.0,10.9
10329,Montrose Beach,22.8,2.08,1.663,0.124,6.0,10.8
4302,Ohio Street Beach,18.1,2.03,1.649,0.092,2.0,10.5
10161,Montrose Beach,22.2,8.18,1.7690000000000001,0.322,3.0,10.8
9421,Osterman Beach,23.3,19.67,1.433,0.359,4.0,10.8
6443,Rainbow Beach,21.4,0.73,1.577,0.17300000000000001,3.0,11.3
7282,Rainbow Beach,0.0,0.0,1.801,0.19,4.0,10.7
4037,Ohio Street Beach,17.2,0.79,1.7719999999999998,0.076,2.0,10.6
2560,Rainbow Beach,20.3,0.64,1.469,0.153,2.0,11.1
4264,Montrose Beach,16.7,0.56,1.5490000000000002,0.168,3.0,10.3
4957,Osterman Beach,14.6,0.97,1.3259999999999998,0.135,10.0,12.3
3320,Montrose Beach,16.0,0.21,1.545,0.102,9.0,10.7
7233,Montrose Beach,18.6,3.86,1.6740000000000002,0.21100000000000002,4.0,11.6
10338,Osterman Beach,22.1,2.04,1.367,0.094,4.0,10.6
7121,Montrose Beach,14.7,32.9,1.7930000000000001,0.389,4.0,11.6
2820,Osterman Beach,17.8,5.03,1.379,0.254,3.0,11.3
10231,Osterman Beach,22.4,5.53,1.338,0.18100000000000002,2.0,10.6
6495,63rd Street Beach,18.1,0.89,1.8230000000000002,0.10400000000000001,5.0,11.3
2625,Rainbow Beach,20.5,0.53,1.554,0.1,7.0,11.0
3421,63rd Street Beach,16.6,0.85,1.642,0.10099999999999999,4.0,11.0
1287,Osterman Beach,16.7,5.66,1.226,0.252,3.0,12.0
7410,Ohio Street Beach,17.9,2.49,1.699,0.08,6.0,11.1
2095,63rd Street Beach,17.8,0.78,1.818,0.257,3.0,11.4
10481,Osterman Beach,21.1,5.99,1.431,0.23399999999999999,3.0,10.5
10712,Ohio Street Beach,23.0,10.04,1.758,0.068,8.0,10.1
11306,Montrose Beach,22.9,3.83,1.735,0.243,4.0,10.0
5641,Ohio Street Beach,16.9,3.51,1.8019999999999998,0.228,4.0,11.6
5120,63rd Street Beach,13.9,0.81,1.8090000000000002,0.113,6.0,11.7
11497,Ohio Street Beach,22.5,19.97,1.662,0.107,3.0,8.7
7829,Montrose Beach,18.5,49.3,1.788,0.513,7.0,11.4
5423,Rainbow Beach,18.3,0.53,1.482,0.213,3.0,11.5
2557,Montrose Beach,20.0,0.0,1.6219999999999999,0.122,5.0,10.9
10664,Ohio Street Beach,23.9,8.86,1.775,0.158,2.0,10.1
5134,Osterman Beach,13.6,0.53,1.2890000000000001,0.11800000000000001,3.0,12.1
6496,Montrose Beach,14.9,0.93,1.6880000000000002,0.114,2.0,11.7
1572,Calumet Beach,19.6,0.99,1.5859999999999999,0.128,3.0,10.9
11370,Montrose Beach,22.8,2.91,1.685,0.228,4.0,10.0
5792,Rainbow Beach,18.6,5.96,1.561,0.344,3.0,11.4
10631,Osterman Beach,22.8,0.91,1.369,0.083,2.0,10.4
3128,63rd Street Beach,19.4,0.55,1.745,0.142,3.0,11.1
4538,Ohio Street Beach,16.2,0.74,1.615,0.077,3.0,10.5
9272,Montrose Beach,21.9,2.57,1.7730000000000001,0.201,4.0,11.0
9341,Osterman Beach,22.2,5.15,1.425,0.23,3.0,10.9
8166,Calumet Beach,20.4,3.17,1.425,0.102,3.0,11.1
9731,Calumet Beach,22.7,1.72,1.412,0.22899999999999998,5.0,10.7
2077,63rd Street Beach,18.0,0.79,1.777,0.262,3.0,11.4
8472,Osterman Beach,19.5,2.82,1.433,0.152,3.0,11.1
761,Montrose Beach,15.4,23.19,1.5759999999999998,0.415,4.0,11.3
2794,63rd Street Beach,18.9,1.73,1.785,0.27399999999999997,5.0,11.2
1655,Calumet Beach,19.3,0.82,1.446,0.11699999999999999,4.0,10.9
4496,Ohio Street Beach,19.5,1.43,1.662,0.096,3.0,10.5
8286,Montrose Beach,19.4,3.14,1.703,0.11199999999999999,3.0,11.3
1447,Calumet Beach,19.9,1.0,1.409,0.068,3.0,10.9
10348,Calumet Beach,22.1,0.42,1.411,0.076,3.0,10.5
5049,Montrose Beach,14.9,0.33,1.5930000000000002,0.10400000000000001,5.0,12.4
8811,Montrose Beach,19.7,0.76,1.719,0.09699999999999999,4.0,11.2
10557,Osterman Beach,22.0,2.31,1.3319999999999999,0.10099999999999999,10.0,10.4
1051,Osterman Beach,16.8,3.22,1.209,0.129,4.0,12.2
3904,Montrose Beach,16.9,0.51,1.79,0.10400000000000001,6.0,10.4
6367,Rainbow Beach,20.6,0.77,1.635,0.087,6.0,11.3
7507,Osterman Beach,19.5,2.83,1.315,0.122,6.0,11.3
137,Montrose Beach,16.0,3.18,1.401,0.138,3.0,11.8
8983,Montrose Beach,20.0,2.24,1.724,0.159,7.0,11.1
939,Calumet Beach,18.1,1.24,1.285,0.086,6.0,11.1
2067,Osterman Beach,16.7,1.28,1.4040000000000001,0.247,3.0,11.6
10401,Montrose Beach,21.2,9.68,1.76,0.392,5.0,10.7
1765,Rainbow Beach,16.0,2.31,1.5319999999999998,0.311,3.0,11.3
3159,Montrose Beach,18.4,0.24,1.61,0.127,2.0,10.7
1065,Rainbow Beach,17.5,1.51,1.403,0.124,5.0,11.7
4786,Rainbow Beach,19.0,0.81,1.621,0.129,3.0,11.8
127,Montrose Beach,16.2,3.38,1.444,0.147,3.0,11.8
4139,Rainbow Beach,16.9,1.05,1.5659999999999998,0.136,8.0,10.6
6386,63rd Street Beach,21.4,0.31,1.865,0.14800000000000002,3.0,11.4
4760,Montrose Beach,17.0,0.57,1.754,0.158,6.0,12.7
2081,Rainbow Beach,18.0,1.27,1.551,0.264,3.0,11.3
5179,Montrose Beach,13.9,0.29,1.5659999999999998,0.139,2.0,12.3
2514,63rd Street Beach,19.5,0.47,1.682,0.09699999999999999,2.0,11.3
10593,Osterman Beach,22.8,1.74,1.3359999999999999,0.10800000000000001,4.0,10.4
10577,Osterman Beach,22.0,1.91,1.3769999999999998,0.133,3.0,10.4
525,Ohio Street Beach,18.3,1.08,1.5230000000000001,0.16699999999999998,2.0,12.1
4101,Montrose Beach,18.1,0.48,1.6269999999999998,0.139,3.0,10.4
4540,Calumet Beach,17.3,1.28,1.3880000000000001,0.07,4.0,12.5
4673,Ohio Street Beach,16.7,0.84,1.742,0.105,4.0,12.5
9738,Ohio Street Beach,22.6,456.11,1.74,0.18100000000000002,4.0,10.5
11271,Montrose Beach,22.5,0.97,1.712,0.214,3.0,10.2
3794,63rd Street Beach,17.1,0.59,1.807,0.22699999999999998,5.0,10.8
8299,Montrose Beach,19.3,3.14,1.661,0.105,9.0,11.3
10890,Montrose Beach,23.0,0.33,1.798,0.10099999999999999,4.0,10.5
7322,Ohio Street Beach,18.5,2.3,1.643,0.062,9.0,11.0
11453,Ohio Street Beach,23.7,15.87,1.726,0.099,4.0,8.8
3120,Ohio Street Beach,19.7,1.44,1.7619999999999998,0.162,4.0,10.8
6309,Montrose Beach,18.7,1.05,1.712,0.11199999999999999,4.0,11.8
4163,Ohio Street Beach,17.1,1.91,1.695,0.124,3.0,10.5
2711,Montrose Beach,18.7,2.56,1.7009999999999998,0.368,3.0,10.8
1692,63rd Street Beach,16.4,0.55,1.56,0.079,4.0,11.6
2273,63rd Street Beach,18.7,0.57,1.804,0.146,2.0,11.3
4623,Osterman Beach,18.6,1.27,1.3840000000000001,0.264,3.0,12.6
4633,63rd Street Beach,20.2,0.13,1.808,0.20199999999999999,4.0,12.2
186,Montrose Beach,15.2,0.43,1.3619999999999999,0.151,3.0,11.7
7543,Montrose Beach,18.4,3.37,1.74,0.11599999999999999,6.0,11.5
2647,Ohio Street Beach,19.3,0.85,1.7269999999999999,0.187,3.0,10.9
9900,Osterman Beach,21.9,32.85,1.433,0.409,9.0,10.7
231,Calumet Beach,18.0,0.99,1.36,0.126,2.0,11.6
4212,Calumet Beach,18.8,1.31,1.308,0.087,2.0,10.2
8226,Osterman Beach,18.9,4.52,1.364,0.096,5.0,11.1
4347,63rd Street Beach,15.6,0.5,1.546,0.11199999999999999,3.0,10.7
10463,Calumet Beach,21.6,1.34,1.452,0.157,6.0,10.5
4000,Osterman Beach,19.3,0.63,1.4169999999999998,0.139,3.0,11.0
8100,Osterman Beach,20.4,8.06,1.4,0.221,3.0,11.2
8566,Ohio Street Beach,22.4,2.52,1.815,0.177,3.0,10.8
3379,Ohio Street Beach,19.4,1.42,1.7069999999999999,0.10800000000000001,3.0,10.7
6669,Calumet Beach,20.4,0.99,1.4980000000000002,0.07200000000000001,6.0,11.6
10683,Osterman Beach,22.7,1.07,1.3559999999999999,0.096,8.0,10.4
5287,Montrose Beach,14.6,0.31,1.666,0.13,6.0,12.2
510,Ohio Street Beach,17.7,1.13,1.53,0.121,3.0,12.1
2924,Ohio Street Beach,18.9,1.44,1.73,0.135,4.0,10.8
1126,Rainbow Beach,16.3,1.27,1.455,0.109,4.0,11.7
10679,Osterman Beach,22.8,1.03,1.43,0.08199999999999999,4.0,10.4
6859,Rainbow Beach,0.0,0.0,1.831,0.5760000000000001,6.0,11.0
4280,Calumet Beach,18.6,1.8,1.317,0.10099999999999999,2.0,10.1
5050,Osterman Beach,13.9,0.47,1.3119999999999998,0.106,3.0,12.2
5498,Montrose Beach,15.7,0.34,1.6340000000000001,0.17800000000000002,2.0,12.1
4551,Rainbow Beach,20.4,0.53,1.51,0.209,3.0,12.1
4694,Montrose Beach,17.8,0.12,1.719,0.11900000000000001,3.0,12.9
3680,63rd Street Beach,16.6,0.65,1.725,0.134,4.0,10.9
11089,Montrose Beach,23.0,1.44,1.714,0.18899999999999997,2.0,10.3
2758,63rd Street Beach,19.2,1.95,1.851,0.28,4.0,11.2
10314,Montrose Beach,22.6,1.99,1.655,0.14800000000000002,2.0,10.8
2438,Rainbow Beach,19.6,0.5,1.545,0.109,4.0,11.1
1598,Montrose Beach,18.1,0.12,1.68,0.125,10.0,11.1
198,Calumet Beach,18.9,1.27,1.449,0.11900000000000001,3.0,11.6
3721,Osterman Beach,17.4,2.36,1.294,0.23800000000000002,4.0,11.0
5348,Osterman Beach,17.4,0.13,1.3219999999999998,0.162,2.0,12.0
6136,Osterman Beach,18.1,0.88,1.4180000000000001,0.11699999999999999,2.0,11.7
7833,Montrose Beach,18.5,44.76,1.729,0.504,7.0,11.4
1432,Montrose Beach,17.4,1.15,1.6119999999999999,0.085,6.0,11.1
5237,Calumet Beach,19.0,1.22,1.4280000000000002,0.11800000000000001,2.0,11.9
11365,Ohio Street Beach,24.5,17.26,1.841,0.20600000000000002,3.0,9.1
6653,Montrose Beach,15.7,0.88,1.7069999999999999,0.192,2.0,11.7
3440,Ohio Street Beach,19.9,1.71,1.636,0.126,2.0,10.7
5390,Montrose Beach,14.3,0.21,1.6019999999999999,0.096,6.0,12.2
3785,Osterman Beach,17.6,1.31,1.351,0.171,4.0,11.0
6910,Montrose Beach,16.1,37.73,1.778,0.5539999999999999,6.0,11.6
4507,Osterman Beach,16.0,0.77,1.29,0.126,7.0,10.8
5246,Osterman Beach,16.3,0.48,1.263,0.133,7.0,12.1
11039,Ohio Street Beach,22.9,28.63,1.851,0.163,4.0,9.8
6127,Calumet Beach,20.7,0.78,1.505,0.091,2.0,11.7
4034,Calumet Beach,20.4,1.13,1.429,0.10300000000000001,4.0,10.2
11246,Calumet Beach,24.6,0.53,1.463,0.14400000000000002,2.0,9.9
5511,Osterman Beach,15.3,0.37,1.338,0.196,3.0,11.9
10172,Calumet Beach,22.3,1.32,1.4080000000000001,0.183,6.0,10.6
6989,Calumet Beach,18.4,6.75,1.5719999999999998,0.258,7.0,11.4
3307,63rd Street Beach,17.2,0.97,1.6680000000000001,0.114,3.0,11.0
2540,Osterman Beach,18.2,0.63,1.324,0.102,2.0,11.4
8338,Montrose Beach,19.3,3.14,1.702,0.077,10.0,11.3
4373,Osterman Beach,15.5,0.4,1.2890000000000001,0.102,5.0,10.9
2801,Montrose Beach,18.2,2.77,1.6980000000000002,0.28,4.0,10.8
4914,63rd Street Beach,19.8,0.42,1.765,0.124,4.0,11.9
4178,63rd Street Beach,16.4,0.74,1.7369999999999999,0.083,6.0,10.8
5960,Calumet Beach,20.1,1.09,1.517,0.175,2.0,11.7
6633,Calumet Beach,22.8,0.78,1.4480000000000002,0.077,2.0,11.6
1683,Rainbow Beach,15.6,0.74,1.5090000000000001,0.08800000000000001,5.0,11.4
11284,Osterman Beach,22.4,0.83,1.431,0.153,2.0,9.9
5396,Montrose Beach,14.6,0.11,1.653,0.094,5.0,12.2
8932,Calumet Beach,22.3,0.81,1.45,0.126,3.0,10.9
2244,Calumet Beach,19.1,0.91,1.51,0.08199999999999999,4.0,10.8
10162,Osterman Beach,22.5,12.37,1.449,0.28,4.0,10.6
666,Ohio Street Beach,18.1,4.67,1.7,0.21600000000000003,3.0,11.7
5392,Ohio Street Beach,15.9,1.04,1.665,0.099,6.0,11.7
10287,Osterman Beach,21.4,3.01,1.29,0.102,6.0,10.6
4571,Rainbow Beach,18.7,0.38,1.604,0.24600000000000002,3.0,12.1
6383,Osterman Beach,19.4,0.62,1.365,0.106,3.0,11.6
398,Montrose Beach,19.5,2.8,1.37,0.17,3.0,11.5
687,Ohio Street Beach,17.0,3.27,1.681,0.152,3.0,11.7
10625,Calumet Beach,22.9,0.52,1.369,0.055999999999999994,7.0,10.4
582,Ohio Street Beach,16.2,7.23,1.709,0.425,5.0,12.0
3402,Calumet Beach,19.9,0.85,1.371,0.08800000000000001,3.0,10.5
926,Ohio Street Beach,18.3,4.62,1.557,0.125,4.0,11.5
3820,Osterman Beach,20.5,1.62,1.361,0.198,3.0,11.0
9134,Calumet Beach,22.5,0.51,1.5290000000000001,0.129,4.0,10.9
3658,Osterman Beach,16.1,0.44,1.197,0.11800000000000001,3.0,11.1
6290,63rd Street Beach,22.5,0.48,1.8969999999999998,0.175,4.0,11.4
3332,Montrose Beach,15.6,0.16,1.597,0.105,7.0,10.7
5355,Ohio Street Beach,17.6,1.13,1.722,0.221,3.0,11.5
73,Calumet Beach,16.6,1.79,1.5390000000000001,0.21,4.0,11.7
5133,Montrose Beach,13.7,0.47,1.6119999999999999,0.11699999999999999,3.0,12.3
6137,Ohio Street Beach,19.6,0.79,1.801,0.098,3.0,11.4
5948,Calumet Beach,19.8,1.09,1.5,0.129,2.0,11.7
2595,Ohio Street Beach,19.1,0.88,1.681,0.102,5.0,11.0
6621,Calumet Beach,22.4,0.58,1.47,0.081,3.0,11.6
3917,Osterman Beach,17.1,0.72,1.493,0.136,2.0,11.0
3463,Osterman Beach,16.7,0.56,1.206,0.166,2.0,11.2
11192,Osterman Beach,21.7,0.56,1.4769999999999999,0.11,2.0,10.0
1214,Calumet Beach,18.4,1.02,1.465,0.14,2.0,11.0
442,Calumet Beach,21.0,1.15,1.385,0.11,2.0,11.4
8988,Osterman Beach,19.9,1.41,1.386,0.16699999999999998,3.0,10.9
6938,Montrose Beach,17.9,6.92,1.7069999999999999,0.27899999999999997,4.0,11.5
4580,63rd Street Beach,19.7,0.2,1.7209999999999999,0.204,3.0,12.2
8324,Osterman Beach,19.3,2.77,1.401,0.085,6.0,11.1
1889,Rainbow Beach,17.5,1.53,1.685,0.24100000000000002,4.0,11.3
10774,Ohio Street Beach,22.7,16.85,1.7919999999999998,0.13,2.0,10.0
6779,Ohio Street Beach,21.9,1.29,1.595,0.153,3.0,11.3
30,Calumet Beach,16.2,1.57,1.535,0.154,4.0,11.7
3428,Montrose Beach,17.0,0.59,1.462,0.136,4.0,10.6
10802,Montrose Beach,22.6,0.49,1.7309999999999999,0.08900000000000001,9.0,10.5
8471,Montrose Beach,19.6,2.21,1.7269999999999999,0.165,2.0,11.2
457,Calumet Beach,20.7,1.37,1.409,0.166,3.0,11.3
10708,Ohio Street Beach,23.1,9.4,1.7719999999999998,0.063,4.0,10.1
2624,Ohio Street Beach,19.3,0.51,1.715,0.073,6.0,10.9
4291,Rainbow Beach,15.6,0.92,1.3459999999999999,0.11,3.0,10.6
506,Montrose Beach,16.6,0.13,1.393,0.11699999999999999,6.0,11.5
7813,Montrose Beach,17.9,47.95,1.819,0.542,8.0,11.4
4552,Ohio Street Beach,16.3,0.63,1.64,0.085,3.0,10.5
7159,Ohio Street Beach,14.4,8.03,1.854,0.253,4.0,11.1
10571,Calumet Beach,22.3,0.67,1.337,0.063,3.0,10.4
1494,Montrose Beach,17.1,0.49,1.608,0.154,2.0,11.1
5091,Rainbow Beach,12.9,0.7,1.575,0.11699999999999999,7.0,11.6
9745,Osterman Beach,23.3,4.33,1.401,0.251,3.0,10.8
6297,Montrose Beach,19.2,0.66,1.743,0.111,4.0,11.8
2977,Ohio Street Beach,21.0,1.6,1.7990000000000002,0.153,3.0,10.8
5150,Rainbow Beach,15.0,0.82,1.538,0.149,3.0,11.6
9469,Calumet Beach,22.7,4.65,1.49,0.214,3.0,10.8
10142,Osterman Beach,21.2,12.36,1.433,0.324,4.0,10.6
2635,Ohio Street Beach,19.4,0.52,1.824,0.07,5.0,11.0
11188,Osterman Beach,21.8,0.81,1.3869999999999998,0.08800000000000001,6.0,10.0
1307,Osterman Beach,18.0,0.9,1.2570000000000001,0.094,6.0,11.9
11431,Ohio Street Beach,23.1,11.31,1.713,0.14300000000000002,3.0,8.9
7037,Rainbow Beach,0.0,0.0,1.841,0.561,7.0,10.9
10088,Calumet Beach,21.7,1.99,1.5119999999999998,0.204,3.0,10.6
10160,Calumet Beach,22.5,1.39,1.507,0.168,3.0,10.6
6253,63rd Street Beach,21.1,0.34,1.87,0.185,3.0,11.4
6617,Montrose Beach,17.7,0.95,1.673,0.10300000000000001,3.0,11.7
3688,Osterman Beach,17.4,1.11,1.3719999999999999,0.22,4.0,11.0
3339,Osterman Beach,16.7,0.56,1.315,0.132,3.0,11.2
1641,Rainbow Beach,16.9,1.11,1.393,0.13,4.0,11.4
10319,Ohio Street Beach,23.7,5.55,1.705,0.21100000000000002,3.0,10.3
11495,Ohio Street Beach,23.9,16.36,1.726,0.17,3.0,8.7
6735,Osterman Beach,14.1,0.54,1.3319999999999999,0.11,2.0,11.5
447,Ohio Street Beach,19.7,0.77,1.536,0.13,3.0,12.3
5926,Montrose Beach,18.8,0.54,1.712,0.127,4.0,11.9
10741,Osterman Beach,22.8,0.59,1.389,0.1,5.0,10.3
10523,Calumet Beach,22.8,0.86,1.4280000000000002,0.08,4.0,10.4
11092,Calumet Beach,24.5,0.43,1.411,0.079,2.0,10.1
4520,Ohio Street Beach,17.9,1.19,1.7109999999999999,0.098,3.0,10.5
9889,Ohio Street Beach,22.2,7.41,1.876,0.306,4.0,10.4
2761,Ohio Street Beach,18.5,2.43,1.7990000000000002,0.20600000000000002,4.0,10.9
6063,Rainbow Beach,19.9,0.74,1.645,0.111,4.0,11.3
2760,Osterman Beach,18.4,4.06,1.406,0.259,4.0,11.4
5336,Osterman Beach,14.1,0.7,1.3519999999999999,0.09699999999999999,10.0,12.0
1290,Calumet Beach,18.8,1.05,1.337,0.18600000000000003,2.0,10.8
6187,Ohio Street Beach,19.3,0.87,1.8090000000000002,0.11900000000000001,2.0,11.4
10136,Calumet Beach,21.6,1.55,1.446,0.115,5.0,10.6
8262,Calumet Beach,19.7,1.31,1.445,0.079,2.0,11.1
3327,Osterman Beach,16.7,0.42,1.286,0.16,3.0,11.2
2080,Ohio Street Beach,19.0,1.71,1.742,0.188,3.0,11.1
3534,63rd Street Beach,15.8,1.57,1.4609999999999999,0.105,4.0,10.9
4681,Calumet Beach,19.7,0.96,1.436,0.094,3.0,12.4
9751,Calumet Beach,23.8,1.12,1.455,0.138,4.0,10.7
4012,Osterman Beach,18.6,0.48,1.406,0.139,6.0,11.0
6532,Montrose Beach,16.3,0.85,1.733,0.128,8.0,11.8
2554,Rainbow Beach,20.0,0.54,1.548,0.129,3.0,11.1
1166,Osterman Beach,16.8,2.49,1.3019999999999998,0.146,2.0,12.1
3022,63rd Street Beach,20.6,0.51,1.74,0.138,4.0,11.1
1670,Ohio Street Beach,17.6,0.9,1.7369999999999999,0.08800000000000001,4.0,11.3
463,Calumet Beach,20.5,1.71,1.469,0.139,3.0,11.3
11316,Montrose Beach,23.9,0.71,1.744,0.256,2.0,10.1
10938,Montrose Beach,23.5,0.19,1.7890000000000001,0.121,2.0,10.5
9519,Montrose Beach,22.8,6.51,1.805,0.35100000000000003,4.0,11.0
7368,Rainbow Beach,0.0,0.0,1.6219999999999999,0.10400000000000001,4.0,9.5
668,Montrose Beach,16.4,25.89,1.5759999999999998,0.303,3.0,11.3
7894,Osterman Beach,17.8,23.72,1.3519999999999999,0.16899999999999998,4.0,11.2
6148,Osterman Beach,17.7,0.98,1.409,0.10099999999999999,6.0,11.7
3555,Ohio Street Beach,18.7,0.93,1.636,0.11800000000000001,3.0,10.7
7888,Calumet Beach,18.4,4.24,1.426,0.121,6.0,11.2
1746,Osterman Beach,16.7,2.25,1.218,0.22,4.0,11.7
1994,Montrose Beach,17.6,1.41,1.6640000000000001,0.175,3.0,11.0
6132,Rainbow Beach,19.9,1.45,1.639,0.134,3.0,11.3
6537,63rd Street Beach,21.0,0.4,1.808,0.141,7.0,11.4
8380,Ohio Street Beach,21.1,2.47,1.767,0.124,2.0,10.8
1286,Montrose Beach,16.8,1.34,1.571,0.17800000000000002,4.0,11.1
2241,Osterman Beach,16.5,0.98,1.344,0.125,2.0,11.5
3913,Rainbow Beach,17.1,1.02,1.656,0.098,4.0,10.6
745,Calumet Beach,17.7,3.11,1.4769999999999999,0.25,4.0,11.1
420,Montrose Beach,16.7,0.96,1.371,0.092,2.0,11.5
5700,Montrose Beach,15.6,2.73,1.672,0.314,5.0,12.0
11034,Osterman Beach,23.0,2.17,1.474,0.259,3.0,10.1
1954,Ohio Street Beach,17.2,1.0,1.6280000000000001,0.11900000000000001,3.0,11.1
5906,Rainbow Beach,19.8,0.91,1.6680000000000001,0.11699999999999999,4.0,11.4
10837,Calumet Beach,23.2,0.96,1.426,0.059000000000000004,6.0,10.2
3662,63rd Street Beach,16.3,0.79,1.8,0.115,3.0,10.9
10704,Ohio Street Beach,23.1,6.95,1.7619999999999998,0.065,5.0,10.1
4737,Osterman Beach,17.6,1.36,1.395,0.20800000000000002,3.0,12.6
7030,Rainbow Beach,0.0,0.0,1.8090000000000002,0.527,7.0,10.9
5968,Montrose Beach,18.1,0.67,1.73,0.21100000000000002,2.0,11.9
5475,Osterman Beach,16.3,0.37,1.2930000000000001,0.156,3.0,12.0
9396,Montrose Beach,22.9,2.71,1.7080000000000002,0.342,3.0,11.0
7291,Montrose Beach,17.3,7.1,1.64,0.126,4.0,11.5
10484,Montrose Beach,21.3,3.83,1.7209999999999999,0.256,4.0,10.7
7449,Calumet Beach,17.9,1.61,1.34,0.091,3.0,11.3
1122,63rd Street Beach,16.4,1.1,1.694,0.11,4.0,11.8
9401,Osterman Beach,23.7,11.56,1.425,0.272,3.0,10.8
4766,Montrose Beach,16.8,0.59,1.76,0.162,5.0,12.7
1033,Osterman Beach,16.8,3.02,1.22,0.14300000000000002,2.0,12.2
4426,Osterman Beach,16.2,1.02,1.232,0.131,2.0,10.8
5053,Calumet Beach,17.4,1.17,1.383,0.08900000000000001,2.0,12.0
10200,Calumet Beach,21.5,1.42,1.4169999999999998,0.10800000000000001,5.0,10.6
3176,Montrose Beach,18.4,0.28,1.6280000000000001,0.132,4.0,10.7
7310,Osterman Beach,17.4,5.85,1.433,0.134,5.0,11.4
2355,Rainbow Beach,19.7,1.02,1.4780000000000002,0.162,2.0,11.2
4773,Rainbow Beach,19.5,0.84,1.653,0.14300000000000002,2.0,11.8
8491,Calumet Beach,21.6,1.34,1.496,0.083,4.0,11.0
6450,Calumet Beach,23.5,1.24,1.486,0.11699999999999999,3.0,11.6
3705,Osterman Beach,17.5,2.03,1.3840000000000001,0.298,4.0,11.1
6830,Calumet Beach,16.0,1.22,1.61,0.078,9.0,11.5
10957,Calumet Beach,24.1,0.18,1.485,0.085,2.0,10.2
9954,Osterman Beach,21.1,10.64,1.351,0.253,7.0,10.7
9523,Montrose Beach,23.1,6.91,1.76,0.349,4.0,11.0
873,Ohio Street Beach,15.7,6.04,1.597,0.136,4.0,11.5
5421,Osterman Beach,15.5,0.18,1.295,0.12300000000000001,3.0,12.0
3020,Rainbow Beach,20.1,0.76,1.5759999999999998,0.132,3.0,10.9
1576,Ohio Street Beach,18.3,1.14,1.679,0.12,3.0,11.3
